claim_id	lane	file	line	kind	token	in_fence	verbatim	proposed_check	verdict	evidence	severity	settled_by	quotable	blind_verdict	blind_evidence	disposition	mech_verdict	mech_evidence	fix_status	ext_verdict	ext_evidence	tiebreak
B10-009	P1	docs/ai/session-states-open-close-recover.mdx	20	behavior	unused-same-txn	1	Closed --> [*]: unused stake safeTransferred in the same txn		TRUE	smart-contracts SessionRouter.sol:315 safeTransfer(session.user, ...) executes inside the same close-session function/txn	-	L3b-behavior	yes	TRUE	SessionRouter.sol:315 safeTransfer(session.user, userAmountToWithdraw_) inside _rewardUserAfterClose (:293), which closeSession calls at :229 — same transaction	confirmed-r2						
B10-010	P1	docs/ai/where-is-my-mor.mdx	9	behavior~loc	three-places	0	The vast majority of "my MOR is gone" reports are not lost MOR. Your MOR can only be in three on-chain places:		AMBIGUOUS	True for a consumer, false for the page's provider audience: providerRegister (ProviderRegistry.sol:34) and modelRegister (ModelRegistry.sol:52) also hold MOR in the Diamond, and bid fees sit in owner-only Marketplace.sol:87 feeBalance.	S2	L5-economics	no									
B10-011	P1	docs/ai/where-is-my-mor.mdx	13	behavior~loc	used-stipend-lock	0	3. userStakesOnHold queue — day-lock of the used stipend after close; releaseAt = startOfTheDay(min(closedAt, endsAt)) + 1 day.		TRUE	SessionRouter.sol:296-298 - sessionEnd_ = closedAt.min(endsAt); releaseAt_ = startOfTheDay(sessionEnd_) + 1 days; pushed to userStakesOnHold at :311. Exact match to the doc's formula.	-	L5-economics	no	TRUE	SessionRouter.sol:295-297 releaseAt = startOfTheDay(sessionEnd)+1 days; :529-530 UTC floor	confirmed						
B10-012	P1	docs/ai/why-locked-in-contract.mdx	32	economics~loc	provider-stakes-variants	0	If you registered as a provider, your provider stake (0.2 MOR for normal, 10000 MOR for subnet) is held in the contract for as long as the provider record is active.	Compute.sol	FALSE	config_base_mainnet.json:4 = 0.1 MOR, not 0.2, and no 10000 subnet tier exists. Also incomplete: deregistering returns only stake - limitPeriodEarned inside the 365-day period (ProviderRegistry.sol:99-105), not the whole bond.	S2	L5-economics	no									
B10-013	P1	docs/ai/why-locked-in-contract.mdx	38	economics	model-stake-01mor	0	Each registered model carries a 0.1 MOR refundable stake.	Compute.sol	TRUE	config_base_mainnet.json:5 and config_base_sepolia.json:5 both = 1e17; enforced at ModelRegistry.sol:46 and modelDeregister:87-95 returns model.stake in full with no limiter, so 'refundable' is exact for the model stake.	-	L5-economics	yes	TRUE	smart-contracts/deploy/data/config_base_mainnet.json:5 modelMinStake 1e17 = 0.1 MOR; ModelRegistry.sol:87-95 returns the full stake to the owner on modelDeregister	confirmed-r2						
B10-014	P1	docs/get-started/networks-and-tokens.mdx	59	economics	networks-provider-stake	0	| Provider stake | 0.2 MOR |	Compute.sol	FALSE	Table claims the values are 'enforced by the Diamond contract', but config_base_mainnet.json:4 providerMinStake = 1e17 (0.1 MOR), applied at 1_full_protocol.migration.ts:115. 0.2 MOR is the BASE Sepolia value (config_base_sepolia.json:4).	S3	L5-economics	yes									
B10-015	P1	docs/get-started/networks-and-tokens.mdx	60	economics	networks-subnet-stake	0	| Subnet provider stake | 10000 MOR |	Compute.sol	FALSE	No subnet stake tier exists in the contracts. ProviderRegistry.sol:41 checks a single providerMinimumStake for every provider; DelegateFactory.sol and ProvidersDelegate.sol (the 'subnet' path) declare no stake minimum at all.	S2	L5-economics	yes									
B10-016	P1	docs/get-started/networks-and-tokens.mdx	61	economics	networks-model-stake	0	| Model stake | 0.1 MOR |	Compute.sol	TRUE	config_base_mainnet.json:5 modelMinStake = 1e17 (0.1 MOR), set via modelSetMinStake at 1_full_protocol.migration.ts:116 and enforced at ModelRegistry.sol:46. Sepolia:5 carries the same value.	-	L5-economics	yes	TRUE	smart-contracts/deploy/data/config_base_mainnet.json:5 and config_arbitrum_sepolia.json:5 both set modelMinStake 1e17 wei = 0.1 MOR, applied via 1_full_protocol.migration.ts:116	confirmed-r2						
B10-017	P1	docs/get-started/networks-and-tokens.mdx	62	economics	networks-bid-fee	0	| Marketplace bid fee | 0.3 MOR |	MarketPlace.sol	FALSE	config_base_mainnet.json:6 marketplaceBidFee = 1e17 (0.1 MOR), set at 1_full_protocol.migration.ts:117 and charged at Marketplace.sol:86. 0.3 MOR is the BASE Sepolia value (config_base_sepolia.json:6).	S3	L5-economics	yes									
B10-018	P1	docs/get-started/networks-and-tokens.mdx	63	economics	networks-session-min	0	| Consumer session open | 5 MOR |	Compute.sol	FALSE	No 5 MOR minimum exists in any contract. SessionStorage.sol:34 MIN_SESSION_DURATION = 5 minutes is the only open-side floor (SessionRouter.sol:147); the MOR amount is stipend-derived at :169 and varies with price and emissions.	S2	L5-economics	yes									
B10-019	P1	docs/get-started/networks-and-tokens.mdx	64	economics	networks-bid-floor	0	| Bid price floor | 0.00000001 MOR / second |	Compute.sol	FALSE	config_base_mainnet.json:7 marketplaceMinBidPricePerSecond = 1e13 wei = 0.00001 MOR/s (sepolia:7 = 5e15 = 0.005 MOR/s), enforced at Marketplace.sol:81. The doc's 0.00000001 MOR/s is 1000x low and matches no deployment.	S2	L5-economics	yes									
B10-020	P1	docs/get-started/networks-and-tokens.mdx	43	behavior	mnemonic-no-derived	0	Use a top-level (non-derived) ERC-20 wallet. The MorpheusUI's mnemonic recover flow does not support secondary/derived addresses.		FALSE	derived addresses supported end-to-end ImportFlow -> handlers.ts:851-854 -> keychainwallet.go:163-172	S3	L5-economics	yes	FALSE	derived addresses supported end-to-end ImportFlow -> handlers.ts:851-854 -> keychainwallet.go:163-172	defect-found-by-blind			FIXED: F5.3 derived accounts	FALSE	ui-desktop/src/renderer/src/components/onboarding/ImportFlow.jsx:113 (plus handlers.ts:1014-1022, withOnboardingState.jsx:161/205, keychainwallet.go:163-176) — the mnemonic import flow derives 10 addresses and lets the user pick any derivat	
B10-021	P1	docs/get-started/introduction.mdx	59	behavior	provider-port-3333	0	2. The consumer proxy-router opens a TCP connection to the provider proxy-router (port 3333 by default) and forwards prompts.		TRUE	proxy-router/internal/config/config.go:178 default Proxy.Address 0.0.0.0:3333 + proxy_sender.go dials provider's :3333 directly	-	L3b-behavior	yes	TRUE	config.go:178 PROXY_ADDRESS 0.0.0.0:3333; tcp_server.go:39 net.Listen tcp	confirmed						
B10-022	P1	docs/get-started/quickstart-consumer.mdx	57	economics~loc	quickstart-min-5mor	0	Click Chat → Change Model, pick a remote model, click Open Session, stake at least 5 MOR, and prompt away. To close early, expand the session line and click the X next to it.	Compute.sol	FALSE	No 5 MOR floor exists: SessionStorage.sol:34 MIN_SESSION_DURATION = 5 minutes, checked at SessionRouter.sol:147. The UI's own minimum is price*305*supply/budget (marketplace.ts:217,230); the '5' in the flow is 5 MINUTES (Chat.tsx:739).	S2	L5-economics	no	FALSE	Chat.tsx:2763-2764 header button is "New chat"; close is a Close button + confirm, not an X	confirmed			FIXED: F3.4 no 5 MOR floor + Close button			
B10-023	P1	docs/inference-api/overview.mdx	10	external-dependency~loc	api-gateway-alias	0	The Morpheus Inference API (also called the API Gateway) is a separate hosted product built on top of the Morpheus Inference Marketplace. It gives you OpenAI-compatible inference behind a simple ba...		UNVERIFIABLE-IN-REPO	docs/inference-api/overview.mdx describes the hosted apidocs.mor.org gateway, not local proxy-router — out of repo scope per task's critical distinction	S4	L2-api	no									
B10-024	P1	docs/inference-api/overview.mdx	10	external-dependency~loc	api-no-wallet	0	The Morpheus Inference API (also called the API Gateway) is a separate hosted product built on top of the Morpheus Inference Marketplace. It gives you OpenAI-compatible inference behind a simple ba...		UNVERIFIABLE-IN-REPO	docs/inference-api/overview.mdx describes the hosted apidocs.mor.org gateway, not local proxy-router — out of repo scope per task's critical distinction	S4	L2-api	no									
B10-025	P1	docs/inference-api/overview.mdx	71	external-dependency~loc	api-bootstrap-set	0	- Not the whole marketplace. The list of models exposed through apidocs.mor.org / app.mor.org is the bootstrap set the gateway curated when the system launched — not every model on the marketplace....		UNVERIFIABLE-IN-REPO	docs/inference-api/overview.mdx describes the hosted apidocs.mor.org gateway's bootstrap model set — out of repo scope per task's critical distinction	S4	L2-api	no									
B10-026	P1	docs/inference-api/overview.mdx	75	economics~loc	session-time-pricing	0	The hosted API runs on a credits/billing model — see [apidocs.mor.org](https://apidocs.mor.org) for current terms. The underlying marketplace itself is priced per session-time (pricePerSecond), not...		TRUE	Marketplace half verified: Bid.pricePerSecond is the only price field and duration comes from SessionRouter.sol:169; no token-metered path exists on chain. Hosted-gateway billing is outside this repo, as the sentence itself says.	-	L5-economics	no	TRUE	Marketplace.sol:103 stores bid.pricePerSecond and SessionRouter.sol:276 bills duration * pricePerSecond, no token metering on chain; the hosted-API credits clause needs apidocs.mor.org	confirmed-r2						
B10-027	P1	docs/index.mdx	9	architecture~loc	decentral-p2p	0	The Morpheus Lumerin Node is the open-source software that lets a desktop chat experience talk to distributed, decentralized LLMs on the Morpheus network. This documentation is the canonical, human...		TRUE	General architecture description (open-source node software, distributed providers) matches the codebase's own component split (proxy-router/ui-desktop/smart-contracts)	-	L3b-behavior	no									
B10-028	P1	docs/ai/myths.mdx	71	behavior~loc	delegation-rights	0	Partially right at the contract level, partially wrong as a setup story. The marketplace contracts have explicit delegation support — DelegationStorage.sol defines four rule sets (PROVIDER, MODEL, ...		TRUE	smart-contracts DelegationStorage.sol:17-20 defines exactly PROVIDER/MODEL/MARKETPLACE/SESSION rule sets; proxy-router has no real delegation-flow wiring (only incidental grep hits)	-	L3b-behavior	no	TRUE	DelegationStorage.sol:17-20 defines the four rule constants; :27-36 isRightsDelegated calls IDelegateRegistry.checkDelegateForContract; :40-44 _validateDelegatee gates every facet entrypoint	confirmed-r2						
B10-029	P1	docs/ai/session-states-open-close-recover.mdx	41	behavior~loc	daylock-applies-early-same	0	- Used stipend day-lock — if closeSession lands before releaseAt, the used portion (duration × pricePerSecond → stake) goes to userStakesOnHold. Applies to early close and same-day natural/late close.		TRUE	smart-contracts SessionRouter.sol:295-297 releaseAt_ = startOfTheDay(min(closedAt,endsAt)) + 1 days, matches exactly, applies on every close before that timestamp	-	L3b-behavior	no	TRUE	SessionRouter.sol:296-311 releaseAt = startOfTheDay(min(closedAt,endsAt)) + 1 day and pushes userStakesOnHold whenever block.timestamp < releaseAt, i.e. early or same-day natural/late close	confirmed-r2						
B10-030	P1	docs/ai/where-is-my-mor.mdx	12	behavior~loc	bucket-1-active	0	2. Active session — openSession moved your stake into the Inference Contract; closedAt == 0.		TRUE	SessionRouter.sol:104 safeTransferFrom(user_, address(this), amount_) at open; session.closedAt stays 0 until closeSession sets it at :225. Both halves exact.	-	L5-economics	no	TRUE	SessionRouter.sol:104 safeTransferFrom(user, address(this), amount) in openSession, :107 session.stake = amount; closedAt is only written at :225 on close, so an open session has closedAt == 0	confirmed-r2						
B10-031	P1	docs/get-started/quickstart-consumer.mdx	24	behavior~loc	not-notarized	0	Open the .dmg and drag MorpheusUI into Applications. The build is not notarized, so clear the quarantine flag before the first launch:		TRUE	Same evidence as B08-045: electron.builder.config.ts notarize:false confirms unnotarized DMG needing xattr -c	-	L3b-behavior	no	TRUE	ui-desktop/electron.builder.config.ts:46 notarize:false; .github/workflows/build.yml:3021 builds the released DMG with plain yarn build:mac-arm64, no signing or notary credentials	confirmed-r2						
B10-032	P1	docs/inference-api/overview.mdx	88	external-dependency~loc	api-same-marketplace	0	The Inference API is built on the same Morpheus marketplace this repo's proxy-router talks to. If you want to self-host that gateway behavior (your own wallet, your own MOR, no third-party billing,...		UNVERIFIABLE-IN-REPO	docs/inference-api/overview.mdx claim about hosted gateway vs self-host — out of repo scope per task's critical distinction (repo shows proxy-router side only)	S4	L2-api	no									
B10-033	P1	docs/get-started/networks-and-tokens.mdx	21	behavior	base-chainid-8453	0	| Chain ID | 8453 |		TRUE	proxy-router/.env.example:18 ETH_NODE_CHAIN_ID=8453 is the shipped mainnet default, and proxy-router/internal/repositories/ethclient/public.go:17 registers 8453 as the BASE mainnet public endpoint.	-	L5-economics	yes	TRUE	ui-desktop/.env.example:5 CHAIN_ID=8453 with 84532 commented at :17; proxy-router/.env.example:18 ETH_NODE_CHAIN_ID=8453; proxy-router/Dockerfile.tee:12 ARG ETH_NODE_CHAIN_ID=8453	confirmed-r2						
B10-034	P1	docs/get-started/networks-and-tokens.mdx	33	behavior	sep-chainid-84532	0	| Chain ID | 84532 |		TRUE	proxy-router/.env.example:25 (testnet block) ETH_NODE_CHAIN_ID=84532 and proxy-router/internal/repositories/ethclient/public.go:10 registers 84532 as BASE Sepolia.	-	L5-economics	yes	TRUE	.github/workflows/test.env:3 CHAIN_ID=84532 for the test/Sepolia branch versus main.env:3 CHAIN_ID=8453; ui-desktop/.env.example:17 testnet block repeats 84532	confirmed-r2						
B11-001	P1	docs/ecosystem/attribution.mdx	9	procedure~para	mirror-content-policy	0	We mirror conceptual content; we do not snapshot live data	EXTERNAL — no in-repo artifact can settle this	UNVERIFIABLE-IN-REPO	Editorial policy statement; no repo artifact enforces/evidences it -- .github/workflows/docs.yml only runs Mintlify link-check + OpenAPI lint, no live-data scan.	S2	L4-external	no									
B11-002	P1	docs/ecosystem/attribution.mdx	14	procedure	mirror-review-cadence	0	All mirrored pages are reviewed at least once per release	EXTERNAL — no in-repo artifact can settle this	UNVERIFIABLE-IN-REPO	Per-release review cadence is a human process claim; repo has no docs-review log or CI gate (.github/workflows/docs.yml) that checks this happened.	S2	L4-external	yes									
B11-003	P1	docs/ecosystem/attribution.mdx	15	procedure	source-drift-policy	0	If a source_url changes substantially, we either update the mirror	EXTERNAL — no in-repo artifact can settle this	UNVERIFIABLE-IN-REPO	Source-drift response is a forward commitment; repo has no changelog tracking source_url diffs vs mirror-content updates to check against.	S2	L4-external	yes									
B11-004	P1	docs/ecosystem/active-status.mdx	37	architecture~para	model-active-definition	0	A model "active" means (at least one bid posted) AND (provider healthcheck passes)	/concepts/architecture	AMBIGUOUS	active-status.mdx is a registered mirror (attribution.mdx Sources table) of active.mor.org; this bid+healthcheck join logic is that external indexer's own code, absent from proxy-router/internal.	S3	L4-external	no									
B11-005	P1	docs/ecosystem/active-status.mdx	37	architecture~loc	unhealthy-model-not-listed	0	A model on chain with no healthy provider won't show up in active_models.json	/concepts/architecture	AMBIGUOUS	Same mirror page/topic as B11-004 -- active_models.json filtering is active.mor.org's own logic, not implemented in this repo; no inline as-of date given.	S3	L4-external	no									
B11-006	P1	docs/ecosystem/active-status.mdx	39	architecture	price-per-second-units	0	pricePerSecond values are MOR wei per second	/concepts/tokens-and-fees	TRUE	proxy-router/docs/swagger.yaml:714-715 (pricePerSecond: type integer) + proxy-router/internal/rating/interface.go:18 (*big.Int) -- consistent with wei-scale units.	-	L4-external	yes									
B11-007	P1	docs/ecosystem/active-status.mdx	40	external-dependency	snapshot-refresh-cron	0	Snapshots refresh on a short cron (on the order of minutes)	EXTERNAL — no in-repo artifact can settle this	AMBIGUOUS	active-status.mdx is a registered mirror of active.mor.org; snapshot-cron cadence is that external service's own infra schedule, not present anywhere in this repo.	S3	L4-external	yes									
B11-008	P1	docs/ecosystem/app-mor-org.mdx	16	external-dependency~loc	app-hosted-chat-service	0	app.mor.org is the hosted Morpheus Chat App — a browser chat UI	EXTERNAL — no in-repo artifact can settle this	AMBIGUOUS	app-mor-org.mdx is a registered mirror (attribution.mdx Sources) of app.mor.org; app.mor.org's own identity/UI is external with no code in this repo, no as-of date.	S3	L4-external	no									
B11-009	P1	docs/ecosystem/app-mor-org.mdx	16	external-dependency~loc	app-inference-gateway	0	app.mor.org powered by the hosted Morpheus Inference API Gateway	EXTERNAL — no in-repo artifact can settle this	AMBIGUOUS	Inference API Gateway is itself a separate hosted product (docs/inference-api/overview.mdx:10: 'a separate hosted product'); relation to app.mor.org is external, mirror page, no date.	S3	L4-external	no									
B11-010	P1	docs/ecosystem/app-mor-org.mdx	24	architecture~para	morpheusui-local-demo	0	Local model | Yes (local tinyllama demo, downloaded on first launch)	/concepts/what-is-morpheus	TRUE	ui-desktop/src/main/orchestrator/orchestrator.ts (TinyLlama .gguf model, first-launch download) confirms MorpheusUI's local model demo.	-	L4-external	no									
B11-011	P1	docs/ecosystem/app-mor-org.mdx	25	architecture~loc	morpheusui-onchain	0	MorpheusUI backed by direct on-chain sessions through proxy-router	/concepts/sessions-stake-close-recover	TRUE	proxy-router/docs/swagger.yaml:1521,1702 (session endpoints) + ui-desktop/src/renderer/src/utils/marketplace.ts, client/index.ts (call proxy-router) confirm on-chain session flow.	-	L4-external	no									
B11-012	P1	docs/ecosystem/everclaw.mdx	16	external-dependency~loc	everclaw-openclaw-skill	0	Everclaw includes Morpheus skill for OpenClaw letting agents use inference	EXTERNAL — no in-repo artifact can settle this	AMBIGUOUS	everclaw.mdx is a registered mirror (attribution.mdx Sources) of everclaw.xyz; the skill's existence/features are external with no code in this repo, no as-of date.	S3	L4-external	no									
B11-013	P1	docs/ecosystem/everclaw.mdx	16	external-dependency	everclaw-local-endpoint	0	Agents use Morpheus inference through a local HTTP endpoint	EXTERNAL — no in-repo artifact can settle this	TRUE	proxy-router/.env.example:34 (WEB_ADDRESS=0.0.0.0:8082) + swagger.yaml chat/session endpoints served there -- local HTTP endpoint is this repo's own API surface.	-	L4-external	yes									
B11-014	P1	docs/ecosystem/everclaw.mdx	22	architecture	everclaw-endpoint-port	1	Local["http://127.0.0.1:8082"]	/prosumers/gateway-for-everclaw	TRUE	proxy-router/.env.example:34 (WEB_ADDRESS=0.0.0.0:8082) matches everclaw.mdx:22 mermaid node http://127.0.0.1:8082 exactly.	-	L4-external	yes									
B11-015	P1	docs/ecosystem/myprovider.mdx	16	behavior	myprovider-basic-auth	0	It connects to your proxy-router with HTTP Basic Auth	/providers/full/myprovider-gui	TRUE	proxy-router/docs/swagger.yaml:1212 (securitySchemes BasicAuth used across authenticated routes) confirms proxy-router's own auth mechanism matches the claim.	-	L4-external	yes									
B11-016	P1	docs/ecosystem/myprovider.mdx	29	external-dependency	venice-diem-resale	0	Venice Diem resale | Monetize Venice API access without hosting GPUs	EXTERNAL — no in-repo artifact can settle this	AMBIGUOUS	myprovider.mdx is a registered mirror (attribution.mdx Sources) of myprovider.mor.org; this onboarding-wizard path is that external dashboard's own feature, no code artifact, no date.	S3	L4-external	yes									
B11-017	P1	docs/ecosystem/myprovider.mdx	45	requirement~loc	myprovider-https	0	Hosted myprovider.mor.org requires an HTTPS proxy-router URL	/providers/full/myprovider-gui	AMBIGUOUS	myprovider.mdx is a registered mirror of myprovider.mor.org; the HTTPS-only constraint is that external app's own browser/hosting behavior, not proxy-router code, no date.	S3	L4-external	no									
B11-018	P1	docs/ecosystem/myprovider.mdx	45	compatibility	http-only-workaround	0	HTTP-only nodes: desktop app or local npm run dev	/providers/full/myprovider-gui	AMBIGUOUS	Compound claim on the myprovider.mdx mirror page: MorpheusUI-over-HTTP is repo-confirmable (docker.mdx:69 PROXY_WEB_URL=http://localhost:8082) but 'npm run dev' is MyProvider's own separate repo, unverifiable here.	S3	L4-external	yes									
B11-019	P1	docs/ecosystem/nodeneo.mdx	16	external-dependency	nodeneo-consumer-app	0	NodeNeo is a cross-platform consumer-side experience for Morpheus	EXTERNAL — no in-repo artifact can settle this	AMBIGUOUS	nodeneo.mdx is a registered mirror (attribution.mdx Sources) of nodeneo.io; NodeNeo's own platform/identity is external with no code in this repo, no as-of date.	S3	L4-external	yes									
B11-020	P1	docs/ecosystem/nodeneo.mdx	20	architecture~loc	nodeneo-uses-cnode	0	NodeNeo speaks to Morpheus C-Node — same proxy-router code as this site	/concepts/architecture	TRUE	docs/consumers/install/docker.mdx:14 ('the two flows share the same image') + docs/prosumers/c-node-setup.mdx:8 confirm the C-Node is this repo's own proxy-router binary/image.	-	L4-external	no									
B12-001	P1	.claude/skills/frontend-verify/SKILL.md	3	tooling	phase-d-visual-verification	0	Run the Phase-D visual verification stack on the desktop client before committing any visual change	.claude/skills/frontend-verify/SKILL.md	TRUE	The stack exists and is wired: tools/ui-verify/run.js (Electron launch, sentinel, identity, audit, shots, evidence file) plus .claude/settings.json PreToolUse/Bash -> visual-gate.sh blocking visual commits	-	L6-repo	yes									
B12-002	P1	.claude/skills/frontend-verify/SKILL.md	16	tooling	build-current-code-ui-desktop	0	Build current code if the renderer changed since last build: `cd ui-desktop && npm run build`	ui-desktop/package.json	TRUE	ui-desktop/package.json "build": "npm run typecheck && electron-vite build"; run.js:89 requires out/main/index.* and node_modules/.bin/electron, i.e. it launches the build not the source	-	L6-repo	yes									
B12-003	P1	.claude/skills/frontend-verify/SKILL.md	19	tooling~para	run-ui-verify-instrument	1	cd tools/ui-verify && node run.js --routes '#/chat,#/models' --expect '#/chat=textarea;#/models=[data-testid=models-container]'	tools/ui-verify/run.js	TRUE	run.js:16-21 accepts --routes/--expect/--hue/--label/--click; Router.tsx:302,304 define /chat and /models under HashRouter; Models.tsx:114 data-testid=models-container; chat textarea via react-textarea-autosize (Chat.styles.tsx:2)	-	L6-repo	no									
B12-004	P1	.claude/skills/frontend-verify/SKILL.md	27	tooling~para	electron-real-app-launch-audit	0	It launches the REAL Electron app (real IPC), fails loudly on empty shells (sentinel) and wrong screens (identity), runs computed-style audit	tools/ui-verify/run.js	TRUE	run.js:113 _electron.launch of the real app; :160 fails on empty shell (min-els/min-text sentinel); :170 IDENTITY FAIL on a missing route marker; :213 audit rules contrast/hard-corner/palette-leftover/dead-scroll plus behave.js probes	-	L6-repo	no									
B12-005	P1	.claude/skills/frontend-verify/SKILL.md	28	tooling	electron-vite-rebuild-behavior	0	electron-vite rebuilds main/preload but does NOT restart Electron	tools/ui-verify/liveness.sh	UNVERIFIABLE-IN-REPO	Asserted as the tool's rationale at tools/ui-verify/liveness.sh:2-5; electron-vite's dev-restart behaviour is third-party runtime behaviour with no in-tree artifact confirming it	S4	L6-repo	yes									
B12-006	P1	.claude/skills/frontend-verify/SKILL.md	28	tooling	liveness-fresh-citation-requirement	0	cite the `LIVENESS: FRESH` line	tools/ui-verify/liveness.sh	TRUE	liveness.sh:39 prints "LIVENESS: FRESH - every matching process started after the newest build artifact." and exits 0; claim-gate.sh EVIDENCE regex accepts `LIVENESS: (FRESH|STALE|NO-)`	-	L6-repo	yes									
B12-007	P1	.claude/skills/frontend-verify/SKILL.md	28	tooling	stop-hook-claim-gate-blocks	0	The Stop-hook claim gate blocks behavior-change claims that cite no observation	.git/hooks/pre-commit	TRUE	.claude/settings.json Stop hook -> .claude/hooks/claim-gate.sh; it exits 2 when the CLAIMS regex matches and the EVIDENCE regex does not; --selftest asserts naked=2 / evidenced=0 / neutral=0	-	L6-repo	yes									
B12-008	P1	.claude/skills/frontend-verify/SKILL.md	30	tooling	audit-limitations-hover-checked	0	the audit and static shots cannot see hover/checked/focus	tools/ui-verify/run.js	TRUE	tools/ui-verify/audit.js contains no :hover/:focus/checked handling; behave.js:22-43 only reasons about hover geometry statically (pointer-events + parent box). Only the run.js --click 'hover ' lane drives real hovers	-	L6-repo	yes	TRUE	tools/ui-verify/audit.js has zero hover/checked/focus handling; run.js:273 default state only	confirmed						
B12-009	P1	.claude/skills/frontend-verify/SKILL.md	33	tooling	visual-gate-evidence-requirement	0	the visual gate checks the evidence file exists for the exact staged state; the git pre-commit hook runs typecheck+build	.git/hooks/pre-commit	FALSE	First half holds (visual-gate.sh keys verify/<branch>-<8char>.md to the staged diff), but the second is false: no .git/hooks/pre-commit (only *.sample), core.hooksPath unset, no husky, no pre-commit script	S2	L6-repo	yes									
B12-010	P1	.claude/skills/frontend-verify/SKILL.md	39	procedure	kill-orphan-dev-servers	1	Before spawning any dev server, kill orphans: `lsof -ti:5173 | xargs kill`	.claude/skills/frontend-verify/SKILL.md	UNVERIFIABLE-IN-REPO	Normative. Port 5173 is Vite's default and is configured nowhere — electron.vite.config.ts sets no server.port and no repo file mentions 5173	S4	L6-repo	yes									
B12-011	P1	agents/readme.md	10	behavior	agent-user-request-sent	0	An agent user request will be sent to the proxy-router	agents/agent-user-request.js	TRUE	agents/agent-user-request.js:4-5 POSTs to `${proxyRouterUrl}/auth/users/request`	-	L3b-behavior	yes									
B12-012	P1	agents/readme.md	11	procedure	approve-agent-user-creation	0	Approve the agent user creation using an admin user in the proxy-router	http://localhost:8082/swagger/index.html	TRUE	proxy-router/internal/authapi/controller_http.go:36 POST /auth/users/confirm route (admin-gated via CheckAuth('agent_requests'))	-	L3b-behavior	yes	TRUE	authapi/controller_http.go:36 POST /auth/users/confirm is gated by CheckAuth agent_requests; system/auth.go:246 seeds the admin user with wildcard perms; swagger on :8082 per config.go:181	confirmed-r2						
B12-013	P1	proxy-router/readme.md	6	requirement	proxy-store-chat-context-env	0	Controls whether the proxy-router stores chat contexts locally	proxy-router	TRUE	proxy-router/internal/config/config.go:63 PROXY_STORE_CHAT_CONTEXT env field, desc 'store chat context in the proxy storage'	-	L3b-behavior	yes	TRUE	config.go:63 env PROXY_STORE_CHAT_CONTEXT desc "store chat context in the proxy storage"; main.go passes it to NewProxyController which drives aiengine NewHistory local chat storage	confirmed-r2						
B12-014	P1	proxy-router/readme.md	10	behavior	proxy-saves-chat-sessions	0	The proxy saves chat sessions to local files	proxy-router code	TRUE	proxy-router/internal/chatstorage/file_chat_storage.go implements local file-backed chat storage	-	L3b-behavior	yes									
B12-015	P1	proxy-router/readme.md	12	behavior	chat-histories-maintained	0	Chat histories are maintained, allowing for persistent conversations	proxy-router code	TRUE	Same file_chat_storage.go + genericchatstorage interfaces persist and retrieve chat history for the /v1/chats routes	-	L3b-behavior	yes									
B12-016	P1	proxy-router/readme.md	35	requirement	restart-proxy-router-env-change	0	Ensure the proxy-router is restarted after changing the environment variable	proxy-router launcher	TRUE	proxy-router/cmd/main.go:63 config.LoadConfig runs once at startup; no fsnotify/hot-reload of env vars found anywhere in proxy-router/internal/config	-	L3b-behavior	yes	TRUE	proxy-router/cmd/main.go:382 dereferences cfg.Proxy.StoreChatContext once at construction; config.go:63 binds the env at load only, no runtime reload path exists	confirmed-r2						
B12-017	P1	proxy-router/readme.md	54	requirement	idle-timeout-duration	0	Timeout is 15 minutes	proxy-router/models-config.json	TRUE	proxy-router/internal/proxyapi/capacity_manager.go:73 IDLE_TIMEOUT := 15 * 60 // 15 min	-	L3b-behavior	yes	TRUE	proxy-router/internal/proxyapi/capacity_manager.go:73 IDLE_TIMEOUT := 15 * 60 inside IdleTimeoutCapacityManager.HasCapacity, the idle_timeout policy from CreateCapacityManager:117	confirmed-r2						
B12-018	P1	docs/RELEASE_CHECKLIST.md	29	tooling	swagger-auto-regenerated	0	auto-regenerated by the CI/CD build pipeline via `swag init`	proxy-router/docs/swagger.yaml	FALSE	No CI job runs `swag init` or `make swagger`: grep over .github/workflows finds none; the only invocation is the manual target proxy-router/Makefile:41. build.yml:135 comment treats swagger under proxy-router as a hand-committed change	S3	L6-repo	yes									
B12-019	P1	docs/RELEASE_CHECKLIST.md	44	requirement	docs-mint-dev-boots	1	`cd docs && mint dev` boots without errors	docs directory	UNVERIFIABLE-IN-REPO	docs/package.json scripts.dev = "mint dev" exists, but booting it needs the mint CLI plus network; not runnable from the tree offline	S4	L6-repo	yes									
B12-020	P1	docs/RELEASE_CHECKLIST.md	45	requirement	docs-mint-broken-links	1	`mint broken-links` returns clean (or all flagged links are intentional external links)	docs directory	UNVERIFIABLE-IN-REPO	docs/package.json scripts.validate = "mint broken-links" and docs.yml:54 runs `npx mint broken-links`, but downgrades findings to `::warning::`. Whether it returns clean is not checkable offline	S4	L6-repo	yes									
